view_id,session_id,page_url,page_title,load_time_ms,device_type,browser,country,city,user_agent,view_timestamp
ac893862-807c-4f7b-90f3-4fb3e7f16bb8,fbd0a922-3589-45f9-abfb-70c5c6dc8d96,/market-data,Market Data,4218,Tablet,Safari,US,Sydney,Mozilla/5.0 (Tablet),2026-03-03 04:49:59
00be630e-94ef-47f3-8986-79992c1fe41e,a2cacd02-88bf-4e3c-abd9-1933486de1bd,/advisor/profile,Advisor Profile,1505,Desktop,Edge,JP,Boston,Mozilla/5.0 (Desktop),2026-03-23 10:14:11
1e530fc5-4a38-4930-9a33-6d0129773d72,1f7e4d7a-59a5-42fa-96bd-e40ec7e2d8da,/accounts,Accounts,2918,Desktop,Safari,UK,Tokyo,Mozilla/5.0 (Desktop),2026-03-18 05:05:22
48618777-78bf-4e58-a650-cc7b1e3408ef,b527be4d-acdd-4ab5-98af-3628747a47b5,/advisor/profile,Advisor Profile,6947,Mobile,Chrome,US,Sydney,Mozilla/5.0 (Mobile),2026-03-10 07:48:39
7a79ab56-d395-4271-9383-47523f2d1179,6ab64eb0-c74e-4440-86bf-11a434228f1d,/market-data,Market Data,526,Tablet,Safari,DE,Toronto,Mozilla/5.0 (Tablet),2026-03-20 00:15:57
5fec95f8-d200-4dff-93da-9ee5482d542a,7ef22d10-9cdd-4ca6-9786-e719a4900f93,/reports,Reports,6934,Desktop,Safari,JP,Boston,Mozilla/5.0 (Desktop),2026-03-17 11:16:34
4d85c4aa-a7af-48bb-a9ce-1b60aba5f03c,85a1adb9-05c1-4591-bc5e-e6d880223835,/reports,Reports,2824,Tablet,Chrome,US,London,Mozilla/5.0 (Tablet),2026-03-20 00:31:02
fec6b783-3f1f-4933-8643-0ec874ad6f5a,4ce29827-4872-4d88-8428-4bc941591c2d,/clients,Clients,5356,Desktop,Firefox,AU,San Francisco,Mozilla/5.0 (Desktop),2026-03-23 22:34:00
996b2d3b-2e15-4922-a8c5-328357aca087,66de3063-ae20-4f5d-a20d-033303a534a5,/login,Login,6318,Tablet,Firefox,US,Chicago,Mozilla/5.0 (Tablet),2026-03-05 10:13:34
7906b870-dcec-4a43-b4dd-f5937632a008,499a24ca-cde7-4201-8a88-581dcc7802ef,/clients,Clients,6706,Desktop,Safari,JP,Toronto,Mozilla/5.0 (Desktop),2026-03-15 03:02:05
cdb11754-0143-4f93-bec6-c50d20eca048,20a52213-c8b2-4ac9-8226-6b7bb9d69520,/login,Login,5362,Mobile,Edge,DE,Sydney,Mozilla/5.0 (Mobile),2026-03-10 17:58:16
9bb8ae0e-4a34-44cd-8fd5-217d934c8e95,9c24133d-f7ae-4100-b737-499ae02c14e7,/clients,Clients,5454,Tablet,Chrome,AU,Seattle,Mozilla/5.0 (Tablet),2026-03-01 17:24:43
6e923a54-9522-4992-b4ea-2ad647ea57db,76c859e1-2e94-4385-89f7-d80310a64dc4,/clients,Clients,1069,Mobile,Safari,AU,Tokyo,Mozilla/5.0 (Mobile),2026-03-02 22:44:54
cace05ec-7368-4ca0-9cc6-cd2c1118c38d,47a626a4-f599-43a4-8bf4-eccf42fb145b,/search,Search,6934,Mobile,Chrome,DE,London,Mozilla/5.0 (Mobile),2026-03-04 16:18:48
a6a8e523-a0a5-4b06-b0bf-d37db5e75351,a96122b6-db8a-4d8d-83ea-fecb34354dde,/login,Login,5394,Tablet,Firefox,UK,Sydney,Mozilla/5.0 (Tablet),2026-03-23 18:14:08
a7f2e593-b964-4db2-babe-cab044da20be,51ab0682-ed49-46a1-b269-42209282864c,/advisor/profile,Advisor Profile,542,Desktop,Chrome,JP,Seattle,Mozilla/5.0 (Desktop),2026-03-01 11:35:55
438cb33a-4e62-4861-9aff-5f33f72627a0,efa843cc-426e-48b0-b22e-a054b0d0715d,/clients,Clients,6330,Mobile,Safari,CA,San Francisco,Mozilla/5.0 (Mobile),2026-03-17 19:34:35
68a2d40f-b277-4e42-a7ac-fb729b5b0d42,5c0688f7-df4a-41a1-ade5-168a221e2533,/portfolios,Portfolios,7038,Desktop,Safari,CA,Toronto,Mozilla/5.0 (Desktop),2026-03-22 20:09:10
5bc79d85-1195-403d-a3b2-2fb7c76d4ecf,2bfa269c-4782-48a4-9ccd-912f56e20e64,/market-data,Market Data,7837,Desktop,Edge,AU,Boston,Mozilla/5.0 (Desktop),2026-03-08 17:42:51
f5c83485-eb13-4a0b-8a21-238ff6c52031,7be7128e-894a-4eaa-9862-8622f66db990,/clients,Clients,1817,Mobile,Edge,UK,Sydney,Mozilla/5.0 (Mobile),2026-03-04 02:18:42
88ca47fa-04ad-4fc1-af3b-73ab702e5af8,b268dd36-8ab4-45b7-a1e5-8d4ff6eef202,/accounts,Accounts,5275,Desktop,Chrome,CA,Sydney,Mozilla/5.0 (Desktop),2026-03-06 11:42:41
8ce0f398-975f-45a3-984f-c5ed7be1ea33,30769753-8503-4f97-86ad-f56ed42bd9c3,/market-data,Market Data,5880,Tablet,Firefox,JP,Seattle,Mozilla/5.0 (Tablet),2026-03-21 17:28:21
f22d3d57-de07-47ac-b296-00d01641a7b5,9c24133d-f7ae-4100-b737-499ae02c14e7,/login,Login,2765,Desktop,Firefox,CA,San Francisco,Mozilla/5.0 (Desktop),2026-03-16 13:51:20
6ab799f9-be64-49aa-a7a7-8414a3667a31,a5a758aa-5878-4331-9373-28f97e38d5ac,/portfolios,Portfolios,2916,Tablet,Edge,DE,Chicago,Mozilla/5.0 (Tablet),2026-03-12 19:53:23
b9a6229a-d366-4d20-9019-54daf8d53fb1,dd0e6ca6-ad90-4242-b2c2-63a010bc4f0d,/search,Search,1639,Tablet,Chrome,UK,London,Mozilla/5.0 (Tablet),2026-03-16 07:49:19
e13c1359-2d51-4c95-805d-c5da8200e094,d37d9f5a-ed86-4b66-aff2-13272abafa9f,/clients,Clients,7508,Tablet,Chrome,JP,New York,Mozilla/5.0 (Tablet),2026-03-09 09:16:46
7505c3ae-10a8-41e8-9e05-4a4dae7958a4,8913b7c9-517c-4529-bb74-82b8d438d01d,/accounts,Accounts,2334,Desktop,Edge,AU,London,Mozilla/5.0 (Desktop),2026-03-18 06:49:37
6875bed0-26c3-46f9-8e49-92e787030464,f84187ec-7454-4715-a890-e96924d48c6b,/market-data,Market Data,1296,Tablet,Edge,JP,Boston,Mozilla/5.0 (Tablet),2026-03-16 14:25:14
db126e1f-79ee-452e-8d09-38ca5ecb50a6,1f7e4d7a-59a5-42fa-96bd-e40ec7e2d8da,/advisor/profile,Advisor Profile,2156,Desktop,Firefox,JP,London,Mozilla/5.0 (Desktop),2026-03-04 20:25:23
eea68d17-a063-4b6f-b1e4-8f3df1e4cf84,ce007c7c-4a54-4f08-a793-ef3ef6738e7a,/market-data,Market Data,7345,Tablet,Firefox,AU,Chicago,Mozilla/5.0 (Tablet),2026-03-20 00:10:11
2707f908-258a-476e-85b5-9ccf021afafc,d26da485-3c66-4f87-8bcf-483869154f54,/search,Search,2365,Desktop,Safari,CA,New York,Mozilla/5.0 (Desktop),2026-03-16 07:02:14
4eb7d211-941d-479e-8591-4843693bb4d8,7a3e9e9b-8c49-4fec-bf9d-13ea351eded9,/settings,Settings,7719,Mobile,Edge,US,New York,Mozilla/5.0 (Mobile),2026-03-09 19:33:58
db95aa2f-bb29-490a-a1f0-1577326b83df,8c74fb20-688a-4169-9f70-3d229d04fe21,/advisor/profile,Advisor Profile,7039,Tablet,Safari,JP,Boston,Mozilla/5.0 (Tablet),2026-03-14 19:06:45
24f329c4-e046-4bac-9d03-f09d9cf4d167,f4a7e3a7-1962-4305-b3d4-73c30eac8816,/login,Login,5552,Mobile,Chrome,JP,Tokyo,Mozilla/5.0 (Mobile),2026-03-08 10:24:41
a5bc0239-d097-4e40-8925-6300c747b137,9b4bfad8-285a-4f41-80e9-2f5935ee3fcc,/advisor/profile,Advisor Profile,6894,Mobile,Safari,DE,Chicago,Mozilla/5.0 (Mobile),2026-03-17 01:58:14
647be0ab-f71d-4bd1-afc4-c9ebdaee0492,ab48fce5-7b63-4c0a-9943-6f79c994c95b,/portfolios,Portfolios,2084,Mobile,Chrome,JP,Tokyo,Mozilla/5.0 (Mobile),2026-03-01 06:32:56
91ebe7c3-a047-425d-b23c-5c9b22902388,42afac57-5b88-4cd2-8789-0d8b550ad1fa,/portfolios,Portfolios,6076,Mobile,Chrome,AU,Berlin,Mozilla/5.0 (Mobile),2026-03-10 00:09:11
2bdc7842-6a96-468f-95d2-d4bc75713819,42da1b65-7c8f-4226-8bb6-612ac41b0f64,/clients,Clients,4122,Mobile,Edge,CA,Seattle,Mozilla/5.0 (Mobile),2026-03-18 16:51:21
b3f01d86-35c3-4773-9ce9-081b64951918,6ab64eb0-c74e-4440-86bf-11a434228f1d,/login,Login,553,Desktop,Firefox,JP,Seattle,Mozilla/5.0 (Desktop),2026-03-07 21:41:53
7b52f6ae-45da-45af-a7e9-af58e063afd3,591f05b7-1dc0-4de1-9460-5635174a7a59,/advisor/profile,Advisor Profile,1403,Desktop,Chrome,CA,Tokyo,Mozilla/5.0 (Desktop),2026-03-07 20:08:40
838a9c55-7786-4e7c-802d-29bd02c41cff,0b5bd818-16f3-4ebe-8219-c311b937bc26,/market-data,Market Data,352,Tablet,Safari,US,Berlin,Mozilla/5.0 (Tablet),2026-03-08 16:33:25
2ad6227b-4346-4ef3-bada-9f5a3c4064e3,c014dc6b-fd42-4f18-b482-09cac27188f2,/search,Search,7002,Desktop,Edge,JP,London,Mozilla/5.0 (Desktop),2026-03-20 03:38:30
a80a16c7-5839-45c4-8504-d2135ea8a330,ab48fce5-7b63-4c0a-9943-6f79c994c95b,/advisor/profile,Advisor Profile,6132,Mobile,Safari,DE,Seattle,Mozilla/5.0 (Mobile),2026-03-08 18:39:42
0a37c1e2-2ba5-4e36-8bd6-a683977ee1bb,dd0e6ca6-ad90-4242-b2c2-63a010bc4f0d,/login,Login,335,Desktop,Firefox,JP,Boston,Mozilla/5.0 (Desktop),2026-03-03 22:14:24
95f6e0ee-43ac-4f37-a4b9-0253e461b86b,499a24ca-cde7-4201-8a88-581dcc7802ef,/market-data,Market Data,4098,Desktop,Chrome,JP,Boston,Mozilla/5.0 (Desktop),2026-03-18 21:52:09
8c68879e-db68-48a6-acd9-0ef9305e6e19,2203ab3a-fa09-4168-b8b1-7487ea03bc70,/portfolios,Portfolios,6979,Tablet,Chrome,AU,San Francisco,Mozilla/5.0 (Tablet),2026-03-06 00:05:30
c679ea42-7687-4a7f-b34c-6a9453e5ec2f,467fcd18-7552-4c96-a4f4-c60c1b0da8bf,/dashboard,Dashboard,3714,Tablet,Firefox,DE,San Francisco,Mozilla/5.0 (Tablet),2026-03-23 06:26:23
6e91458c-af94-4d32-97c5-73192d855f74,1a463f50-b7ec-4b69-be2f-1035b86952a6,/market-data,Market Data,1296,Desktop,Safari,DE,Berlin,Mozilla/5.0 (Desktop),2026-03-15 22:37:51
bd38c1ae-51d5-40f3-87c8-46f145da0467,22aed6c9-fbd4-431a-8476-8edd7e402d12,/advisor/profile,Advisor Profile,1748,Mobile,Chrome,AU,New York,Mozilla/5.0 (Mobile),2026-03-04 13:18:38
4aa23524-3445-4b3d-b130-64c003086c5d,5c956d29-bc8c-423c-a13c-6513f2d3e20c,/dashboard,Dashboard,1882,Mobile,Safari,DE,Sydney,Mozilla/5.0 (Mobile),2026-03-23 07:07:33
e1921348-fc49-4899-9b2b-9d5b063ffa8d,f0c83070-0049-42bb-b20d-85ac3e064780,/market-data,Market Data,7203,Mobile,Edge,JP,Sydney,Mozilla/5.0 (Mobile),2026-03-05 13:09:27
27bce8fc-021a-41d6-a6d9-8a5520e6af78,8913b7c9-517c-4529-bb74-82b8d438d01d,/accounts,Accounts,6620,Mobile,Edge,CA,Sydney,Mozilla/5.0 (Mobile),2026-03-12 18:43:25
bc70a5ea-529c-4fe3-9a82-09d471d6a223,9a233036-2c30-4143-8725-781f4ee02fb0,/market-data,Market Data,5979,Mobile,Edge,AU,London,Mozilla/5.0 (Mobile),2026-03-21 15:16:19
ba09029f-37f7-40ae-ba33-ebbdae645ae3,9580ec81-92c1-4c9a-83e6-0883c4490514,/search,Search,1021,Tablet,Firefox,JP,San Francisco,Mozilla/5.0 (Tablet),2026-03-06 01:47:14
2961c130-1acc-40ce-a2b4-e9f58f1c6fd3,703428b1-1a27-414d-97a1-8a785470d9b2,/market-data,Market Data,5990,Tablet,Chrome,CA,San Francisco,Mozilla/5.0 (Tablet),2026-03-15 10:51:35
4622d920-4604-40c3-98b3-dcb071861c99,1733d85e-c040-4190-866c-efbea25012da,/portfolios,Portfolios,3766,Mobile,Chrome,US,Tokyo,Mozilla/5.0 (Mobile),2026-03-01 05:51:05
7d656ad7-43bc-4e14-8c4f-083359b013fd,6f4f8c31-d669-4a1f-83ba-015bf079e352,/market-data,Market Data,3348,Desktop,Edge,JP,Boston,Mozilla/5.0 (Desktop),2026-03-10 11:23:05
20105842-09a0-4634-bbf3-3473b740d2c9,0b5bd818-16f3-4ebe-8219-c311b937bc26,/dashboard,Dashboard,4249,Desktop,Edge,US,Berlin,Mozilla/5.0 (Desktop),2026-03-13 05:45:38
09db96b3-b85e-417b-9efb-fba2139dd2c1,d8503f4a-b53c-4e47-8f63-b2541f8e133c,/dashboard,Dashboard,4425,Tablet,Firefox,JP,London,Mozilla/5.0 (Tablet),2026-03-23 02:18:12
9cfa558e-0366-4f2d-b606-4182b8687afe,82d6f4a2-d514-4916-bd8d-e7ce071410f9,/dashboard,Dashboard,2460,Desktop,Edge,UK,San Francisco,Mozilla/5.0 (Desktop),2026-03-02 12:23:15
c1ccf20f-c96c-461f-954c-f80ff5599a9d,2bc51f37-8e02-43a6-8e11-151d928e3bfa,/advisor/profile,Advisor Profile,5964,Desktop,Chrome,US,Boston,Mozilla/5.0 (Desktop),2026-03-18 07:37:12
4581af84-03d8-4b19-b50f-e85ca7de6e73,4d7f963b-dddc-4b66-9098-2be2bccbc496,/advisor/profile,Advisor Profile,3046,Tablet,Safari,CA,Seattle,Mozilla/5.0 (Tablet),2026-03-13 03:46:53
d2247fdc-a875-47d2-ac00-39cce8b27014,9c24133d-f7ae-4100-b737-499ae02c14e7,/login,Login,2338,Tablet,Firefox,DE,Boston,Mozilla/5.0 (Tablet),2026-03-09 07:29:59
433dbef9-30df-4701-88b0-b08e9e571eaf,acc29e47-87b6-4dcf-a895-55e59c6513ab,/advisor/profile,Advisor Profile,7957,Mobile,Chrome,JP,Tokyo,Mozilla/5.0 (Mobile),2026-03-05 13:35:04
c85ba738-c340-4f73-b366-6e8c40e24fef,ebd6c883-95d4-44f5-b689-e8013c110018,/market-data,Market Data,3827,Mobile,Edge,JP,Chicago,Mozilla/5.0 (Mobile),2026-03-23 22:52:50
8d583075-7ec1-4647-9a37-694bea231ff8,b7c4e082-af59-42f1-ad58-1f5aa41adb5c,/search,Search,7544,Tablet,Chrome,DE,Toronto,Mozilla/5.0 (Tablet),2026-03-11 09:48:21
0620d767-21eb-4562-b29f-8354229974a4,ab2dd25d-f943-40ce-b9aa-fb5d2fd9cdf2,/accounts,Accounts,2083,Tablet,Safari,DE,Sydney,Mozilla/5.0 (Tablet),2026-03-12 00:04:24
ee053fd8-8892-406f-a48e-fc0d9f0ea028,74adbda3-b40a-4bda-8ab1-7b266bee1c61,/reports,Reports,961,Desktop,Edge,AU,Sydney,Mozilla/5.0 (Desktop),2026-03-23 00:34:00
bd293413-04e0-4964-9cb7-4a405268bc66,5165ee7c-df90-4145-9d7f-247a64af7f43,/portfolios,Portfolios,3096,Mobile,Firefox,JP,Tokyo,Mozilla/5.0 (Mobile),2026-03-04 05:35:59
d3169d77-9fb9-491e-bf49-797e6dcfbe29,2bc51f37-8e02-43a6-8e11-151d928e3bfa,/accounts,Accounts,1835,Mobile,Firefox,AU,Berlin,Mozilla/5.0 (Mobile),2026-03-08 19:47:43
04419ff3-7dc4-4c0a-8c8c-5892b48073b7,af982ff5-d6e3-4704-8bd0-02d9464fe045,/accounts,Accounts,3116,Desktop,Firefox,US,Toronto,Mozilla/5.0 (Desktop),2026-03-12 07:13:14
69236c2f-68f8-47b7-950d-1ba06d503a0b,9c24133d-f7ae-4100-b737-499ae02c14e7,/search,Search,6460,Tablet,Chrome,DE,Sydney,Mozilla/5.0 (Tablet),2026-03-04 08:43:42
6af0cfba-77e1-4b73-8e35-aee9f4762caa,de5e59c5-1223-433c-991b-ade96c9cf1ed,/market-data,Market Data,1698,Mobile,Safari,DE,Berlin,Mozilla/5.0 (Mobile),2026-03-14 10:31:57
442fda8e-5964-4dd5-a86c-614d1ce582b6,2203ab3a-fa09-4168-b8b1-7487ea03bc70,/login,Login,466,Mobile,Safari,DE,London,Mozilla/5.0 (Mobile),2026-03-06 11:03:33
bc20904e-d699-48a8-bd98-f601559a8c07,5165ee7c-df90-4145-9d7f-247a64af7f43,/advisor/profile,Advisor Profile,5846,Mobile,Chrome,US,Berlin,Mozilla/5.0 (Mobile),2026-03-20 12:07:44
ee7660ff-450d-4c79-aa96-299b9d0457a7,ab44ede4-9dab-458a-b168-0bd94a1b9ad7,/settings,Settings,7260,Mobile,Safari,CA,Boston,Mozilla/5.0 (Mobile),2026-03-17 04:37:06
01cdebca-8382-4d46-a66e-c5e289cecd3a,acc29e47-87b6-4dcf-a895-55e59c6513ab,/search,Search,3197,Tablet,Firefox,DE,San Francisco,Mozilla/5.0 (Tablet),2026-03-12 05:15:17
4cb3fbee-4cf4-4c6f-af0d-198ff509d171,e7000810-ab75-45e8-80c4-a43492755466,/settings,Settings,2490,Mobile,Edge,CA,Seattle,Mozilla/5.0 (Mobile),2026-03-09 23:26:44
60ed1279-98d9-4d9a-a6c9-3c1aa8a6dd44,9d4e3ca0-c6f7-4170-a7ca-6d4c71a09774,/accounts,Accounts,2411,Desktop,Firefox,JP,San Francisco,Mozilla/5.0 (Desktop),2026-03-06 14:36:43
38975a1f-2f2d-4b4f-a9dc-170766e20067,31b5bc17-8d00-430a-ba97-c97b0034e6f2,/portfolios,Portfolios,1646,Mobile,Edge,DE,London,Mozilla/5.0 (Mobile),2026-03-17 06:12:09
21ccb1af-d981-4761-b502-30c69f15c451,56df33f7-a5af-446e-bc4d-148fabbf751f,/settings,Settings,2255,Mobile,Chrome,DE,Toronto,Mozilla/5.0 (Mobile),2026-03-23 01:34:46
c11baf70-9f74-4fd5-9856-b1daf310500d,76a9734d-0a4b-4aab-93db-d0870e349555,/reports,Reports,988,Mobile,Edge,AU,Sydney,Mozilla/5.0 (Mobile),2026-03-07 23:03:13
571a279e-1a7b-431f-932f-a5837305ee15,22aed6c9-fbd4-431a-8476-8edd7e402d12,/advisor/profile,Advisor Profile,3019,Tablet,Chrome,DE,Toronto,Mozilla/5.0 (Tablet),2026-03-12 02:23:23
b433437a-ad83-4ed7-8aa8-e21e6d9fa448,2dbd4160-71dd-403e-8fa4-c977e1e5b196,/market-data,Market Data,4917,Desktop,Firefox,UK,Sydney,Mozilla/5.0 (Desktop),2026-03-15 23:55:43
7aa1676f-43aa-4662-b974-70a01014f28f,f1c18571-17bd-4b77-b6df-a6d47b2c4743,/search,Search,7487,Tablet,Chrome,DE,Seattle,Mozilla/5.0 (Tablet),2026-03-14 20:43:32
ad5a3018-937e-40ac-818a-36dd430e790d,0b5bd818-16f3-4ebe-8219-c311b937bc26,/portfolios,Portfolios,6816,Desktop,Safari,DE,Seattle,Mozilla/5.0 (Desktop),2026-03-13 05:29:40
efc58a50-50e2-4b4c-95b6-22b999623ac1,9580ec81-92c1-4c9a-83e6-0883c4490514,/clients,Clients,3014,Desktop,Firefox,UK,Sydney,Mozilla/5.0 (Desktop),2026-03-18 06:54:58
a8520d7e-90c8-4566-855c-594041bfd13b,47a626a4-f599-43a4-8bf4-eccf42fb145b,/market-data,Market Data,2422,Tablet,Edge,UK,Seattle,Mozilla/5.0 (Tablet),2026-03-13 10:45:17
58d7aa53-793a-4d4d-af50-a569004f8a23,9f5b4b2d-1762-4d89-8c61-86f897ddfdf7,/portfolios,Portfolios,1224,Desktop,Firefox,AU,Tokyo,Mozilla/5.0 (Desktop),2026-03-23 05:28:26
d74f7702-54dd-4657-b9ad-a34cd625d0af,09215600-5507-4fd0-b36e-f5f2d997df77,/login,Login,722,Desktop,Edge,JP,New York,Mozilla/5.0 (Desktop),2026-03-04 09:13:10
15c9ea3c-41c8-4811-8868-b8950ad68662,80506556-834c-49e8-8c49-4358063ac348,/advisor/profile,Advisor Profile,2350,Desktop,Firefox,US,San Francisco,Mozilla/5.0 (Desktop),2026-03-02 02:49:25
731771d2-f5de-43c9-b54f-7e495c569374,36ef12b3-0722-45c5-b6fa-4c0802a31052,/reports,Reports,1235,Mobile,Firefox,JP,London,Mozilla/5.0 (Mobile),2026-03-14 04:14:15
ccafab72-78f2-445b-b0ff-b5fa08809d5e,40c0041a-1949-4b78-96fe-1296ba18ca44,/settings,Settings,4027,Mobile,Safari,JP,Chicago,Mozilla/5.0 (Mobile),2026-03-02 05:02:42
4f51c698-c4b1-46a4-b643-a76c62421c29,50f685a7-27db-47ba-8601-f7c19627e9eb,/portfolios,Portfolios,3940,Tablet,Edge,JP,Boston,Mozilla/5.0 (Tablet),2026-03-06 18:44:34
abc0ec39-d411-4dde-a36a-8293da2761a9,c5532a35-e6a4-4ab8-b271-628cb4222ae1,/search,Search,6792,Tablet,Chrome,DE,Tokyo,Mozilla/5.0 (Tablet),2026-03-14 05:58:22
e39e12b1-2a36-483d-8c70-9cced9f19ee3,31b5bc17-8d00-430a-ba97-c97b0034e6f2,/portfolios,Portfolios,200,Mobile,Firefox,UK,Tokyo,Mozilla/5.0 (Mobile),2026-03-16 14:26:16
9ece2a52-1369-481b-b1e1-00ed79883d75,56df33f7-a5af-446e-bc4d-148fabbf751f,/search,Search,274,Mobile,Edge,UK,Seattle,Mozilla/5.0 (Mobile),2026-03-21 00:34:00
19a85c52-21ed-4327-98e1-57aaa3398a0d,8f9f0753-b4f1-4087-bf75-e5250362528a,/advisor/profile,Advisor Profile,3572,Mobile,Edge,DE,Berlin,Mozilla/5.0 (Mobile),2026-03-10 20:50:00
6db6ec58-8fd8-48bd-ad14-8ce943122242,c014dc6b-fd42-4f18-b482-09cac27188f2,/login,Login,2354,Mobile,Chrome,DE,Berlin,Mozilla/5.0 (Mobile),2026-03-07 23:45:47
ce815dba-9c83-4629-84cf-36ffcbe5ff75,703428b1-1a27-414d-97a1-8a785470d9b2,/market-data,Market Data,2427,Tablet,Safari,AU,Boston,Mozilla/5.0 (Tablet),2026-03-23 01:48:51
f03766ed-8ab4-49bd-9b70-7104a38fec7b,43946619-9ea7-4471-8741-34aa4d14eb52,/clients,Clients,2572,Desktop,Chrome,AU,Chicago,Mozilla/5.0 (Desktop),2026-03-12 11:26:12
c988c9ec-a3a4-4aa9-8e47-59733c0b29e4,8f9f0753-b4f1-4087-bf75-e5250362528a,/market-data,Market Data,2826,Mobile,Chrome,CA,New York,Mozilla/5.0 (Mobile),2026-03-20 07:17:44
0608ca45-8d30-4f66-9b8b-e9dfc23b0146,e814ff4a-6cea-4928-a6f1-a86622437087,/clients,Clients,1224,Mobile,Edge,AU,New York,Mozilla/5.0 (Mobile),2026-03-23 19:01:11
66051528-7dc8-4d32-8a66-b95ff52b5161,8636d4cc-90af-4fe1-8a34-d013f5318a3c,/dashboard,Dashboard,3000,Mobile,Edge,UK,Chicago,Mozilla/5.0 (Mobile),2026-03-10 22:05:09
44b373f7-287d-40dd-85f2-8079e31150e4,6e16129c-8ae2-4796-be4e-35e2322de18d,/dashboard,Dashboard,7110,Mobile,Firefox,US,Tokyo,Mozilla/5.0 (Mobile),2026-03-16 20:29:44
c7e681ed-4b28-4fa8-a2ea-d6d2f5eb5db4,85a1adb9-05c1-4591-bc5e-e6d880223835,/search,Search,7537,Desktop,Safari,DE,New York,Mozilla/5.0 (Desktop),2026-03-17 17:04:34
9f6bca82-ca04-418f-a8bd-fb1cc0d8df12,2e33b066-9aad-4fcc-b7ef-352813720f22,/accounts,Accounts,3828,Mobile,Firefox,AU,New York,Mozilla/5.0 (Mobile),2026-03-06 04:49:45
d325c231-57a3-44e0-8dd7-6128023649ed,7562284d-7b37-49e1-b0d2-2f5011b0954e,/clients,Clients,1907,Tablet,Edge,DE,Tokyo,Mozilla/5.0 (Tablet),2026-03-09 11:29:47
92d1b24e-2735-43d7-8fb7-56da625fe727,d8692996-9f48-44a3-a709-ef632402afef,/dashboard,Dashboard,4467,Tablet,Chrome,UK,Chicago,Mozilla/5.0 (Tablet),2026-03-14 18:10:40
c78d2e7f-0ea8-459e-9958-2e13d7e123fa,8636d4cc-90af-4fe1-8a34-d013f5318a3c,/dashboard,Dashboard,1125,Tablet,Firefox,AU,San Francisco,Mozilla/5.0 (Tablet),2026-03-13 17:12:23
425f32eb-100e-4311-8c48-69dffb348566,e9088695-e794-423a-bbeb-03124025f000,/reports,Reports,3442,Tablet,Firefox,US,New York,Mozilla/5.0 (Tablet),2026-03-14 20:00:10
5296d46a-2b99-4fde-aa0c-12e404a84f58,2e33b066-9aad-4fcc-b7ef-352813720f22,/portfolios,Portfolios,933,Mobile,Firefox,CA,Chicago,Mozilla/5.0 (Mobile),2026-03-21 06:44:38
e7f35053-7f5b-4d86-89ea-3c19ed0d46fa,debc4be7-17d2-4e1d-be95-101641efe3d6,/settings,Settings,689,Tablet,Safari,AU,London,Mozilla/5.0 (Tablet),2026-03-04 21:43:39
0ba0fbcb-5cdd-4e2c-b607-c24648772c15,19c89c5c-88de-4da1-8bb9-c653c8a749b0,/portfolios,Portfolios,2794,Mobile,Safari,DE,Berlin,Mozilla/5.0 (Mobile),2026-03-23 21:50:06
ecf9ce27-f0b6-4778-bd86-27d10e88d6f1,43946619-9ea7-4471-8741-34aa4d14eb52,/settings,Settings,2253,Tablet,Chrome,DE,Chicago,Mozilla/5.0 (Tablet),2026-03-01 21:44:24
218bcfda-0320-4704-856d-36f96a6f6e02,84ce999a-d1fe-4f07-ac01-5a35b8cb8744,/search,Search,1728,Desktop,Safari,UK,Chicago,Mozilla/5.0 (Desktop),2026-03-13 13:34:44
d9ff0de4-a650-425c-a9f9-5d66ddc683ef,9580ec81-92c1-4c9a-83e6-0883c4490514,/market-data,Market Data,764,Tablet,Firefox,DE,Tokyo,Mozilla/5.0 (Tablet),2026-03-12 17:55:53
49f1e232-bcaa-470a-8424-0608f3d3dfad,9a233036-2c30-4143-8725-781f4ee02fb0,/search,Search,5426,Desktop,Edge,AU,London,Mozilla/5.0 (Desktop),2026-03-12 05:34:23
e0f79479-5f8d-4e97-ae41-57666e3c37ed,548cd718-72c7-48a9-b6e1-497c71e58dab,/settings,Settings,2827,Tablet,Chrome,AU,Boston,Mozilla/5.0 (Tablet),2026-03-01 19:39:54
b47b4d20-d9b5-4332-932c-d373f8aea3ea,ebca859f-89ec-4865-8dc1-cbb28b94378a,/search,Search,5222,Tablet,Safari,UK,San Francisco,Mozilla/5.0 (Tablet),2026-03-17 12:12:33
186642e2-b98d-468d-ad41-b62970f9300f,b243ccfa-eb0f-446e-b25c-617f210c654b,/advisor/profile,Advisor Profile,558,Tablet,Firefox,CA,New York,Mozilla/5.0 (Tablet),2026-03-14 17:07:06
18e912fc-1408-4a6b-8dac-fcf76b3e617a,ea3c987c-123e-418a-83b5-4b5253c41239,/accounts,Accounts,4877,Desktop,Edge,AU,Chicago,Mozilla/5.0 (Desktop),2026-03-09 14:06:31
c042716c-2f2e-4689-9a78-5f2b65f3457a,0b1233a2-3c9b-4124-9d31-95373719e321,/market-data,Market Data,3201,Mobile,Firefox,JP,Toronto,Mozilla/5.0 (Mobile),2026-03-23 10:39:44
